INTERACTING_PROTEINS,DDI,DLI  (3DID DMI),DLI  (ELM)
Q9BRI3-1   P54219-3,2,0,0
Q9BRI3-1   P54852,2,0,0
Q9BRI3-1   Q04756,2,0,0
Q9BRI3-1   Q08AM2,2,0,0
Q9BRI3-1   Q13520,2,0,0
Q9BRI3-1   Q14802-1,2,0,0
Q9BRI3-1   Q3KNW5,2,0,0
Q9BRI3-1   Q4KMG9-1,2,0,0
Q9BRI3-1   Q5J8X5-1,2,0,0
Q9BRI3-1   Q6UWT4-2,2,0,0
Q9BRI3-1   Q6UX40-1,2,0,0
Q9BRI3-1   Q6ZVE7,2,0,0
Q9BRI3-1   Q7Z7G2,2,0,0
Q9BRI3-1   Q8IXB3,2,0,0
Q9BRI3-1   Q8IXM6-1,2,0,0
Q9BRI3-1   Q8N2M4,2,0,0
Q9BRI3-1   Q8N3T1,2,0,0
Q9BRI3-1   Q8N6L0,2,0,0
Q9BRI3-1   Q8N6U8-1,2,0,0
Q9BRI3-1   Q8TBJ4,2,0,0
Q9BRI3-1   Q8TBP5,2,0,0
Q9BRI3-1   Q96CE8,2,0,0
Q9BRI3-1   Q96IW7,2,0,0
Q9BRI3-1   Q9BWQ6,2,0,0
Q9BRI3-1   Q9H0Q3-1,2,0,0
Q9BRI3-1   Q9H2L4,2,0,0
Q9BRI3-1   Q9HD20-2,2,0,0
Q9BRI3-1   Q9NP84-1,2,0,0
Q9BRI3-1   Q9NP94-1,2,0,0
Q9BRI3-1   Q9NVC3-1,2,0,0
Q9BRI3-1   Q9NYW4,2,0,0
Q9BRI3-1   Q9NZD1-1,2,0,0
Q9BRI3-1   Q9UHI5-1,2,0,0
Q9BRI3-1   Q9Y375,2,0,0
Q9BRI3-1   Q9Y5Y7,2,0,0
Q9BRI3-1   Q9Y624-1,2,0,0
Q9BRK3-1   A0A087WTN8,390,25,0
Q9BRK3-1   Q6DKK2,390,25,0
Q9BRK3-1   Q86UW9-1,390,25,0
Q9BRK3-1   Q96HA8-1,390,25,0
Q9BRK3-1   Q9NPB3-1,390,25,0
Q9BRK3-1   Q9UKD1,390,25,0
Q9BRL6-1   P49761-1,41,5,2
Q9BRL6-1   P59991,41,5,2
Q9BRL6-1   P62995-1,41,5,2
Q9BRL6-1   P78362-1,41,5,2
Q9BRL6-1   P84103-1,41,5,2
Q9BRL7-1   C9K0J8,5,0,0
Q9BRL7-1   P48165,5,0,0
Q9BRL7-1   Q9H400-1,5,0,0
Q9BRP0-1   Q8TF50,10,0,0
Q9BRP7-1   P15622-3,2,0,0
Q9BRP7-1   Q12933-1,2,0,0
Q9BRP7-1   Q8TBC5-1,2,0,0
Q9BRP7-1   Q9NPC7-1,2,0,0
Q9BRP7-1   Q9UGJ1-2,2,0,0
Q9BRP8-1   Q8WWV3-1,2,0,0
Q9BRQ8-1   Q86WT6-2,31,0,0
Q9BRQ8-1   Q8N129,31,0,0
Q9BRQ8-1   Q9BYV2-1,31,0,0
Q9BRR0-1   A0A0C4DFQ0,10,0,0
Q9BRR0-1   A6NEM1-1,10,0,0
Q9BRR0-1   O15151-1,10,0,0
Q9BRR0-1   P50222,10,0,0
Q9BRR0-1   P57086,10,0,0
Q9BRR0-1   Q12933-1,10,0,0
Q9BRR0-1   Q8IYA8-1,10,0,0
Q9BRR9-2   A6NEM1-1,66,21,7
Q9BRR9-2   B8A4K4,66,21,7
Q9BRR9-2   P09234,66,21,7
Q9BRR9-2   Q06455-4,66,21,7
Q9BRR9-2   Q8IX15-1,66,21,7
Q9BRR9-2   Q96DV4-1,66,21,7
Q9BRR9-2   Q9NYA3,66,21,7
Q9BRR9-2   Q9P2A4-1,66,21,7
Q9BRR9-2   Q9Y3Q8-1,66,21,7
Q9BRR9-2   Q9Y5B8-1,66,21,7
Q9BRT3   A0A0C4DGF1,1,0,0
Q9BRT3   A0A0D9SFF3,1,0,0
Q9BRT3   H0YH91,1,0,0
Q9BRT3   O95231,1,0,0
Q9BRT3   P78424-1,1,0,0
Q9BRT3   Q03989-5,1,0,0
Q9BRT3   Q04864-2,1,0,0
Q9BRT3   Q14774,1,0,0
Q9BRT3   Q15654-1,1,0,0
Q9BRT3   Q96D03,1,0,0
Q9BRT3   Q9BV68-2,1,0,0
Q9BRT3   Q9H8Y8-1,1,0,0
Q9BRT8-1   Q96E35,4,0,0
Q9BRT8-1   Q99909-1,4,0,0
Q9BRT9-1   A0A0B4J2F2,7,0,0
Q9BRT9-1   A0A1B0GTU3,7,0,0
Q9BRT9-1   Q68G74-1,7,0,0
Q9BRT9-1   Q96KQ4,7,0,0
Q9BRT9-1   Q9BYU1,7,0,0
Q9BRT9-1   Q9NPF5,7,0,0
Q9BRT9-1   Q9NQY0-1,7,0,0
Q9BRT9-1   Q9NSA3,7,0,0
Q9BRT9-1   Q9Y248,7,0,0
Q9BRU9-1   B8A4K4,1,0,0
Q9BRU9-1   ENSP00000462298.1,1,0,0
Q9BRU9-1   ENSP00000476265.1,1,0,0
Q9BRU9-1   O76011,1,0,0
Q9BRU9-1   O76015,1,0,0
Q9BRU9-1   P28799-1,1,0,0
Q9BRU9-1   P50222,1,0,0
Q9BRU9-1   P60328,1,0,0
Q9BRU9-1   P60410,1,0,0
Q9BRU9-1   Q12933-1,1,0,0
Q9BRU9-1   Q7Z3S9-1,1,0,0
Q9BRU9-1   Q8IUG1,1,0,0
Q9BRU9-1   Q8NI38-1,1,0,0
Q9BRU9-1   Q96N21-1,1,0,0
Q9BRU9-1   Q96RU7,1,0,0
Q9BRV3-1   O00560-1,1,0,0
Q9BRV3-1   Q96E29-1,1,0,0
Q9BRV3-1   Q9H0W8-1,1,0,0
Q9BRV8-1   O43439-4,1,0,0
Q9BRV8-1   O75558,1,0,0
Q9BRV8-1   P40222,1,0,0
Q9BRV8-1   P78358-1,1,0,0
Q9BRV8-1   Q13033-2,1,0,0
Q9BRV8-1   Q53FD0-2,1,0,0
Q9BRV8-1   Q7L2Z9,1,0,0
Q9BRV8-1   Q8N3L3,1,0,0
Q9BRV8-1   Q96HA8-1,1,0,0
Q9BRV8-1   Q9UIL1-2,1,0,0
Q9BRX2   P50222,19,0,0
Q9BRX2   P59991,19,0,0
Q9BRX2   P61968,19,0,0
Q9BRX2   P63172,19,0,0
Q9BRX2   Q5HY54,19,0,0
Q9BRX2   Q8TAP4-1,19,0,0
Q9BRX2   Q9Y450-1,19,0,0
Q9BRX5-1   A0A0J9YW04,6,0,0
Q9BRX5-1   O75865-2,6,0,0
Q9BRX5-1   Q08AM6-1,6,0,0
Q9BRX5-1   Q6KB66-2,6,0,0
Q9BRX5-1   Q96GM5-1,6,0,0
Q9BRX5-1   Q9UI47-1,6,0,0
Q9BRX9   A0A0C4DGE8,96,21,20
Q9BRX9   O43559,96,21,20
Q9BRX9   O43711,96,21,20
Q9BRX9   O43741-1,96,21,20
Q9BRX9   P36508-1,96,21,20
Q9BRX9   P41182-1,96,21,20
Q9BRX9   P49639,96,21,20
Q9BRX9   Q08AM6-1,96,21,20
Q9BRX9   Q14145,96,21,20
Q9BRX9   Q7L273,96,21,20
Q9BRX9   Q86UR1-2,96,21,20
Q9BRX9   Q9H5Z6-2,96,21,20
Q9BRX9   Q9Y223-1,96,21,20
Q9BS16   O75381-1,2,0,0
Q9BS16   Q8WWV3-1,2,0,0
Q9BS16   Q9H3R5,2,0,0
Q9BS16   Q9Y3C0,2,0,0
Q9BS18   Q9UJX2-1,3,0,0
Q9BS34   H7C4R2,9,0,0
Q9BS34   O95273-1,9,0,0
Q9BS34   O95967,9,0,0
Q9BS34   P19784,9,0,0
Q9BS34   P68400-1,9,0,0
Q9BS34   Q8IYE1,9,0,0
Q9BS34   Q8N8B7-1,9,0,0
Q9BS34   Q8TD16-2,9,0,0
Q9BS34   Q8WV44-1,9,0,0
Q9BS34   Q96CV9,9,0,0
Q9BS34   Q99750,9,0,0
Q9BS34   Q9BWT7-1,9,0,0
Q9BS40   A0A1W2PQB1,1,0,0
Q9BS40   O75391,1,0,0
Q9BS40   P07451,1,0,0
Q9BS40   P12074,1,0,0
Q9BS40   P26367-1,1,0,0
Q9BS40   P78317-1,1,0,0
Q9BS40   Q4G0Z9-2,1,0,0
Q9BS40   Q5BJH7-5,1,0,0
Q9BS40   Q5DX21-2,1,0,0
Q9BS40   Q6X4W1-2,1,0,0
Q9BS40   Q8IYX0,1,0,0
Q9BS40   Q8TBC3-1,1,0,0
Q9BS40   Q969J2,1,0,0
Q9BS40   Q96DN7,1,0,0
Q9BS40   Q9BQA9-1,1,0,0
Q9BS40   Q9BWF2,1,0,0
Q9BS40   Q9H8G1,1,0,0
Q9BS40   Q9NP64-1,1,0,0
Q9BS40   Q9NVH1-1,1,0,0
Q9BS40   Q9UQK1,1,0,0
Q9BS91   A0PK05-1,1,0,0
Q9BS91   Q14318-1,1,0,0
Q9BS91   Q9NTJ5-1,1,0,0
Q9BS91   Q9NV29,1,0,0
Q9BSB4   O75143-2,2,0,0
Q9BSE4   ENSP00000465194.1,90,0,0
Q9BSE4   P30825,90,0,0
Q9BSE4   P52803,90,0,0
Q9BSE4   P55061-1,90,0,0
Q9BSE4   P63146,90,0,0
Q9BSE4   Q5BKT4,90,0,0
Q9BSE4   Q5J8X5-1,90,0,0
Q9BSE4   Q5JXX7,90,0,0
Q9BSE4   Q7Z5S9-1,90,0,0
Q9BSE4   Q8NBI2-1,90,0,0
Q9BSE4   Q969W0,90,0,0
Q9BSE4   Q96G79-1,90,0,0
Q9BSE4   Q96HR8-1,90,0,0
Q9BSE4   Q9H2L4,90,0,0
Q9BSE4   Q9NUM3-1,90,0,0
Q9BSE4   Q9NYW0,90,0,0
Q9BSE4   Q9Y5U9,90,0,0
Q9BSF0   P10644-1,1,0,0
Q9BSF0   P31323,1,0,0
Q9BSF0   Q6IPU0-1,1,0,0
Q9BSH5   B8A4K4,2,0,0
Q9BSH5   O75360,2,0,0
Q9BSH5   O75593,2,0,0
Q9BSH5   P33240-1,2,0,0
Q9BSH5   Q08117-2,2,0,0
Q9BSH5   Q08AM6-1,2,0,0
Q9BSH5   Q12837-1,2,0,0
Q9BSH5   Q15645-1,2,0,0
Q9BSH5   Q2WGJ6,2,0,0
Q9BSH5   Q7Z3C6-3,2,0,0
Q9BSH5   Q8NB12,2,0,0
Q9BSH5   Q9NRQ2-1,2,0,0
Q9BSH5   Q9NW38-1,2,0,0
Q9BSK4   A6NEM1-1,67,3,0
Q9BSK4   O14561,67,3,0
Q9BSK4   P09110-1,67,3,0
Q9BSK4   Q0VD86-1,67,3,0
Q9BSK4   Q5VTT5-1,67,3,0
Q9BSK4   Q8N543-1,67,3,0
Q9BSK4   Q9BVG8-5,67,3,0
Q9BSK4   Q9NZC7-5,67,3,0
Q9BSK4   Q9UDY8-2,67,3,0
Q9BSL1   A0A0C4DGN4,6,0,0
Q9BSL1   P0CG47,6,0,0
Q9BSL1   P24592,6,0,0
Q9BSL1   P78424-1,6,0,0
Q9BSL1   Q09327,6,0,0
Q9BSL1   Q15038-1,6,0,0
Q9BSL1   Q7L590-2,6,0,0
Q9BSL1   Q8N0X7,6,0,0
Q9BSL1   Q92567-2,6,0,0
Q9BSL1   Q96B67,6,0,0
Q9BSL1   Q96C32,6,0,0
Q9BSL1   Q96CS7-1,6,0,0
Q9BSL1   Q96M89-2,6,0,0
Q9BSL1   Q9C040-1,6,0,0
Q9BSL1   Q9NWF9-2,6,0,0
Q9BSL1   Q9NWW9,6,0,0
Q9BSL1   Q9UHD9,6,0,0
Q9BSM1-1   A0A0C3SFZ9,9,0,0
Q9BSM1-1   Q99496-1,9,0,0
Q9BSQ5-1   P31273,2,0,0
Q9BSQ5-1   Q13671-1,2,0,0
Q9BSQ5-1   Q9H1K6,2,0,0
Q9BSU3   O43829,21,4,0
Q9BSU3   O60784-2,21,4,0
Q9BSU3   O95125-1,21,4,0
Q9BSU3   P30304-1,21,4,0
Q9BSU3   Q5VT66-1,21,4,0
Q9BSU3   Q8IUR6-1,21,4,0
Q9BSU3   Q8WXS3-2,21,4,0
Q9BSU3   Q8WYK0-1,21,4,0
Q9BSU3   Q92845-1,21,4,0
Q9BSU3   Q96CW1-1,21,4,0
Q9BSU3   Q96FF9,21,4,0
Q9BSU3   Q96KQ7-1,21,4,0
Q9BSW2-1   ENSP00000476265.1,68,19,0
Q9BSW2-1   O15160-1,68,19,0
Q9BSW2-1   O43482,68,19,0
Q9BSW2-1   O60504-1,68,19,0
Q9BSW2-1   O75344-1,68,19,0
Q9BSW2-1   O75420,68,19,0
Q9BSW2-1   O75604-1,68,19,0
Q9BSW2-1   O95678,68,19,0
Q9BSW2-1   P17024,68,19,0
Q9BSW2-1   P35638-1,68,19,0
Q9BSW2-1   Q08117-2,68,19,0
Q9BSW2-1   Q13077-1,68,19,0
Q9BSW2-1   Q15323,68,19,0
Q9BSW2-1   Q3LI72,68,19,0
Q9BSW2-1   Q53FD0-2,68,19,0
Q9BSW2-1   Q5T3J3-1,68,19,0
Q9BSW2-1   Q8IUC0,68,19,0
Q9BSW2-1   Q8N6D5-1,68,19,0
Q9BSW2-1   Q8N720-1,68,19,0
Q9BSW2-1   Q8ND83-2,68,19,0
Q9BSW2-1   Q8NDB6,68,19,0
Q9BSW2-1   Q8TD31-1,68,19,0
Q9BSW2-1   Q92753-1,68,19,0
Q9BSW2-1   Q96PV4,68,19,0
Q9BSW2-1   Q99750,68,19,0
Q9BSW2-1   Q9NVL1-2,68,19,0
Q9BSW2-1   Q9NYW8-1,68,19,0
Q9BSW2-1   Q9UJV3-2,68,19,0
Q9BSW2-1   Q9Y575-1,68,19,0
Q9BSW7   A0A087WUI6,14,0,0
Q9BSW7   ENSP00000476265.1,14,0,0
Q9BSW7   O00291-1,14,0,0
Q9BSW7   O75140-2,14,0,0
Q9BSW7   P14373-1,14,0,0
Q9BSW7   P23508-1,14,0,0
Q9BSW7   P50222,14,0,0
Q9BSW7   Q12933-1,14,0,0
Q9BSW7   Q16560-2,14,0,0
Q9BSW7   Q3KP22-3,14,0,0
Q9BSW7   Q68D86-1,14,0,0
Q9BSW7   Q7Z4V0-1,14,0,0
Q9BSW7   Q8IYI6,14,0,0
Q9BSW7   Q8N5R6-4,14,0,0
Q9BSW7   Q8NA61-2,14,0,0
Q9BSW7   Q8WVV4-1,14,0,0
Q9BSW7   Q96ED9-2,14,0,0
Q9BSW7   Q96LX8,14,0,0
Q9BSW7   Q96MA6-1,14,0,0
Q9BSW7   Q96NE9-2,14,0,0
Q9BSW7   Q99471-1,14,0,0
Q9BSW7   Q99598,14,0,0
Q9BSW7   Q9BRK4,14,0,0
Q9BSW7   Q9BY43-2,14,0,0
Q9BSW7   Q9H190-1,14,0,0
Q9BSW7   Q9H2G9-1,14,0,0
Q9BSW7   Q9NPC3,14,0,0
Q9BSW7   Q9NRD5-1,14,0,0
Q9BSW7   Q9NYA3,14,0,0
Q9BSW7   Q9UGI0,14,0,0
Q9BSW7   Q9UJV3-2,14,0,0
Q9BSW7   Q9UK45,14,0,0
Q9BSW7   Q9Y250-1,14,0,0
Q9BSW7   Q9Y2B5-1,14,0,0
Q9BSW7   Q9Y2V7-1,14,0,0
Q9BSW7   Q9Y6D9-1,14,0,0
Q9BSY4-1   Q0VD86-1,1,0,0
Q9BT30   Q5T5P2-6,2,0,0
Q9BT30   Q96H22-3,2,0,0
Q9BT30   Q9BPU9,2,0,0
Q9BT30   Q9H1P6,2,0,0
Q9BT40-1   A0A087WU67,7,0,0
Q9BT40-1   O95562,7,0,0
Q9BT40-1   P18859-1,7,0,0
Q9BT40-1   P40426-5,7,0,0
Q9BT40-1   Q15013-1,7,0,0
Q9BT40-1   Q15041-1,7,0,0
Q9BT40-1   Q15323,7,0,0
Q9BT40-1   Q969F0,7,0,0
Q9BT40-1   Q9UBN6,7,0,0
Q9BT40-1   Q9Y3E0,7,0,0
Q9BT43   P25800-1,4,0,0
Q9BT43   P26367-1,4,0,0
Q9BT43   P30281-1,4,0,0
Q9BT43   P50221-1,4,0,0
Q9BT43   P50222,4,0,0
Q9BT43   Q8IY57-5,4,0,0
Q9BT43   Q8N7W2-2,4,0,0
Q9BT43   Q8TC57-1,4,0,0
Q9BT43   Q9BUI4,4,0,0
Q9BT78-1   O75381-1,18,1,0
Q9BT78-1   Q7L5N1,18,1,0
Q9BT78-1   Q9Y5F1-1,18,1,0
Q9BT81-1   Q8N9R8-1,3,0,0
Q9BT88   O43765,14,0,0
Q9BT88   Q96EQ0,14,0,0
Q9BTA9-1   P19012-1,23,16,4
Q9BTA9-1   Q16204,23,16,4
Q9BTA9-1   Q16543,23,16,4
Q9BTA9-1   Q63HR2-5,23,16,4
Q9BTA9-1   Q8WWB3-1,23,16,4
Q9BTA9-1   Q9P0W2-1,23,16,4
Q9BTA9-1   Q9UBB9-1,23,16,4
Q9BTD8-1   P86478,41,5,2
Q9BTD8-1   P86479,41,5,2
Q9BTD8-1   P86480,41,5,2
Q9BTD8-1   P86481,41,5,2
Q9BTD8-1   P86496,41,5,2
Q9BTD8-1   Q6ZRY4-1,41,5,2
Q9BTE1-1   P63167,12,0,0
Q9BTE6-2   O15231-1,2,0,0
Q9BTE6-2   P63172,2,0,0
Q9BTE6-2   Q0VG06-1,2,0,0
Q9BTE6-2   Q4LE39-3,2,0,0
Q9BTE6-2   Q5MJ09,2,0,0
Q9BTE6-2   Q96E35,2,0,0
Q9BTE6-2   Q9H8W5-2,2,0,0
Q9BTE7   O60921-1,2,0,1
Q9BTE7   Q58EX7-1,2,0,1
Q9BTE7   Q9NRD5-1,2,0,1
Q9BTL3   A1KXE4-1,1,0,0
Q9BTL3   A5D8V6,1,0,0
Q9BTL3   B8A4K4,1,0,0
Q9BTL3   ENSP00000476265.1,1,0,0
Q9BTL3   O43148-1,1,0,0
Q9BTL3   O95429-1,1,0,0
Q9BTL3   P09234,1,0,0
Q9BTL3   P19012-1,1,0,0
Q9BTL3   P31943,1,0,0
Q9BTL3   P36406-1,1,0,0
Q9BTL3   P61978-2,1,0,0
Q9BTL3   P79522-1,1,0,0
Q9BTL3   Q0VD86-1,1,0,0
Q9BTL3   Q12951-2,1,0,0
Q9BTL3   Q14525,1,0,0
Q9BTL3   Q15038-1,1,0,0
Q9BTL3   Q15323,1,0,0
Q9BTL3   Q15427,1,0,0
Q9BTL3   Q16633,1,0,0
Q9BTL3   Q5SWW7,1,0,0
Q9BTL3   Q63HR2-5,1,0,0
Q9BTL3   Q6NUQ1,1,0,0
Q9BTL3   Q70EL1-9,1,0,0
Q9BTL3   Q8IUC2,1,0,0
Q9BTL3   Q8IUG1,1,0,0
Q9BTL3   Q8NDC0,1,0,0
Q9BTL3   Q8TDS5,1,0,0
Q9BTL3   Q8WW24,1,0,0
Q9BTL3   Q96HR8-1,1,0,0
Q9BTL3   Q96MA1,1,0,0
Q9BTL3   Q9BXF9,1,0,0
Q9BTL3   Q9NP55-1,1,0,0
Q9BTL3   Q9NRQ2-1,1,0,0
Q9BTL3   Q9NZC7-5,1,0,0
Q9BTL3   Q9ULX6,1,0,0
Q9BTL3   Q9Y5V3-1,1,0,0
Q9BTT4   A8MT33,5,0,0
Q9BTT4   P04066,5,0,0
Q9BTT4   Q99819,5,0,0
Q9BTT4   Q9H8W5-2,5,0,0
Q9BTT4   Q9NYB9-2,5,0,0
Q9BTY2-1   O14787-2,4,0,0
Q9BTY2-1   O96014,4,0,0
Q9BTY2-1   P49639,4,0,0
Q9BTY2-1   P60331,4,0,0
Q9BTY2-1   Q13526,4,0,0
Q9BTY2-1   Q2TAL6,4,0,0
Q9BTY2-1   Q5T753,4,0,0
Q9BTY2-1   Q5T7P2,4,0,0
Q9BTY2-1   Q5T7P3,4,0,0
Q9BTY2-1   Q5TA78,4,0,0
Q9BTY2-1   Q6L8H2,4,0,0
Q9BTY2-1   Q701N4,4,0,0
Q9BTY2-1   Q7Z417-1,4,0,0
Q9BTY2-1   Q96NT3-2,4,0,0
Q9BTY2-1   Q9BQ66,4,0,0
Q9BU02-1   O43711,1,0,0
Q9BU19-1   Q92993-1,9,0,0
Q9BU20   P12268,96,2,0
Q9BU20   P61587,96,2,0
Q9BU20   Q9BT04-1,96,2,0
Q9BU61-1   A6NEM1-1,1,0,0
Q9BU61-1   B8A4K4,1,0,0
Q9BU61-1   P09012,1,0,0
Q9BU61-1   Q0VD86-1,1,0,0
Q9BU61-1   Q16633,1,0,0
Q9BU61-1   Q6RW13-2,1,0,0
Q9BU61-1   Q7Z3Y8,1,0,0
Q9BU61-1   Q8TAS1-2,1,0,0
Q9BU61-1   Q8WWY6,1,0,0
Q9BU61-1   Q9NPB3-1,1,0,0
Q9BU61-1   Q9NTX7-2,1,0,0
Q9BU61-1   Q9P032,1,0,0
Q9BU64-1   P53539-1,2,0,0
Q9BU64-1   Q6IPU0-1,2,0,0
Q9BU64-1   Q9UHG0-1,2,0,0
Q9BU70   Q9H0A9-2,2,0,0
Q9BUA6   P36508-1,18,0,0
Q9BUB5-1   P28482-1,102,16,35
Q9BUB5-1   Q03060-25,102,16,35
Q9BUD6   Q15323,1,0,0
Q9BUD6   Q9H8W4,1,0,0
Q9BUE0   Q63HM1-1,9,2,0
Q9BUE0   Q8IX15-1,9,2,0
Q9BUE0   Q96N21-1,9,2,0
Q9BUE0   Q9H944-1,9,2,0
Q9BUE0   Q9HCM9-2,9,2,0
Q9BUG6-1   B8A4K4,14,0,0
Q9BUG6-1   Q96Q77-1,14,0,0
Q9BUG6-1   Q9UMS0-1,14,0,0
Q9BUI4   ENSP00000476265.1,8,0,0
Q9BUI4   O00505,8,0,0
Q9BUI4   O15131,8,0,0
Q9BUI4   O15318,8,0,0
Q9BUI4   O60684,8,0,0
Q9BUI4   O95198-1,8,0,0
Q9BUI4   O95678,8,0,0
Q9BUI4   P14373-1,8,0,0
Q9BUI4   P23497-2,8,0,0
Q9BUI4   P26367-1,8,0,0
Q9BUI4   P38432,8,0,0
Q9BUI4   P52294,8,0,0
Q9BUI4   P78424-1,8,0,0
Q9BUI4   Q04323-2,8,0,0
Q9BUI4   Q0VD86-1,8,0,0
Q9BUI4   Q12933-1,8,0,0
Q9BUI4   Q13554-3,8,0,0
Q9BUI4   Q5SQQ9-2,8,0,0
Q9BUI4   Q5T409,8,0,0
Q9BUI4   Q6ZU52-1,8,0,0
Q9BUI4   Q86SG2-1,8,0,0
Q9BUI4   Q8NC74,8,0,0
Q9BUI4   Q96CS2-1,8,0,0
Q9BUI4   Q96MT8-3,8,0,0
Q9BUI4   Q9BT43,8,0,0
Q9BUI4   Q9C0F1-1,8,0,0
Q9BUI4   Q9H079,8,0,0
Q9BUI4   Q9H0I2-1,8,0,0
Q9BUI4   Q9H8Y1,8,0,0
Q9BUI4   Q9HAZ2-2,8,0,0
Q9BUI4   Q9NRD5-1,8,0,0
Q9BUI4   Q9NZQ3-3,8,0,0
Q9BUI4   Q9Y250-1,8,0,0
Q9BUJ2-1   O00308-1,13,1,1
Q9BUJ2-1   O75928-2,13,1,1
Q9BUJ2-1   Q86Y13-1,13,1,1
Q9BUJ2-1   Q96G42,13,1,1
Q9BUJ2-1   Q96KQ4,13,1,1
Q9BUL8   ENSP00000493144.1,1,0,0
Q9BUL8   O00506-1,1,0,0
Q9BUL8   O43815-2,1,0,0
Q9BUL8   Q86WR7-2,1,0,0
Q9BUL8   Q8IY42,1,0,0
Q9BUL8   Q9BPY3,1,0,0
Q9BUL8   Q9P289-1,1,0,0
Q9BUL8   Q9UPX6,1,0,0
Q9BUL8   Q9Y285-1,1,0,0
Q9BUL8   Q9Y6E0-2,1,0,0
Q9BUL8   X6R7B3,1,0,0
Q9BUL9   O75817,2,0,0
Q9BUL9   O95751,2,0,0
Q9BUL9   P19012-1,2,0,0
Q9BUL9   P21673,2,0,0
Q9BUL9   Q15427,2,0,0
Q9BUL9   Q5JTD7,2,0,0
Q9BUL9   Q7Z4V0-1,2,0,0
Q9BUL9   Q8IX15-1,2,0,0
Q9BUL9   Q8N9N5-2,2,0,0
Q9BUL9   Q8ND90,2,0,0
Q9BUL9   Q8WTU0,2,0,0
Q9BUL9   Q93062-3,2,0,0
Q9BUL9   Q9BYV9,2,0,0
Q9BUL9   Q9NR12-1,2,0,0
Q9BUL9   Q9NRD5-1,2,0,0
Q9BUL9   Q9NYB9-2,2,0,0
Q9BUP3-1   A0A0C4DGP0,3,0,0
Q9BUP3-1   O00258-1,3,0,0
Q9BUP3-1   Q08426-1,3,0,0
Q9BUP3-1   Q12893,3,0,0
Q9BUP3-1   Q13520,3,0,0
Q9BUP3-1   Q3KNW5,3,0,0
Q9BUP3-1   Q5JX71,3,0,0
Q9BUP3-1   Q86VR2-1,3,0,0
Q9BUP3-1   Q8N5M9,3,0,0
Q9BUP3-1   Q8N6M3,3,0,0
Q9BUP3-1   Q8NBQ5,3,0,0
Q9BUP3-1   Q8TB40-1,3,0,0
Q9BUP3-1   Q99541,3,0,0
Q9BUP3-1   Q9H2K0,3,0,0
Q9BUP3-1   Q9H6H4-1,3,0,0
Q9BUP3-1   Q9HDC5,3,0,0
Q9BUP3-1   Q9NQG6-1,3,0,0
Q9BUP3-1   Q9Y320-1,3,0,0
Q9BUP3-1   Q9Y371-1,3,0,0
Q9BUR4   Q08AM6-1,96,21,20
Q9BUR4   Q5T6F2-1,96,21,20
Q9BUT1-1   Q13952-2,2,0,0
Q9BUY5   A0A087WTN8,9,0,0
Q9BUY5   A0A0C4DGE8,9,0,0
Q9BUY5   P12035,9,0,0
Q9BUY5   P24863-1,9,0,0
Q9BUY5   P40937-1,9,0,0
Q9BUY5   P57764,9,0,0
Q9BUY5   Q07002-2,9,0,0
Q9BUY5   Q08043,9,0,0
Q9BUY5   Q13115-1,9,0,0
Q9BUY5   Q13163-1,9,0,0
Q9BUY5   Q13895,9,0,0
Q9BUY5   Q3B820-1,9,0,0
Q9BUY5   Q3MJ62,9,0,0
Q9BUY5   Q7L273,9,0,0
Q9BUY5   Q8N5A5-2,9,0,0
Q9BUY5   Q8N5M1,9,0,0
Q9BUY5   Q8N6N6,9,0,0
Q9BUY5   Q8TBB1-1,9,0,0
Q9BUY5   Q8WW24,9,0,0
Q9BUY5   Q96A72,9,0,0
Q9BUY5   Q96CV9,9,0,0
Q9BUY5   Q96EH3,9,0,0
Q9BUY5   Q96MH2,9,0,0
Q9BUY5   Q9H0I2-1,9,0,0
Q9BUY5   Q9H257-2,9,0,0
Q9BUY5   Q9H4E5-1,9,0,0
Q9BUY5   Q9H6L4-1,9,0,0
Q9BUY5   Q9HBI0-1,9,0,0
Q9BUY5   Q9UI47-1,9,0,0
Q9BUY5   Q9Y3S2,9,0,0
Q9BUY7-1   P15121,86,19,0
Q9BUY7-1   Q9UJ68-1,86,19,0
Q9BUZ4-1   A0A0B4J2F8,2,0,0
Q9BUZ4-1   A0A0U1RQF7,2,0,0
Q9BUZ4-1   A6NEM1-1,2,0,0
Q9BUZ4-1   B0QYN7,2,0,0
Q9BUZ4-1   ENSP00000445323.1,2,0,0
Q9BUZ4-1   ENSP00000476265.1,2,0,0
Q9BUZ4-1   H0Y760,2,0,0
Q9BUZ4-1   H0YDE2,2,0,0
Q9BUZ4-1   H7BZW2,2,0,0
Q9BUZ4-1   M0QXR4,2,0,0
Q9BUZ4-1   O00167-2,2,0,0
Q9BUZ4-1   O00308-1,2,0,0
Q9BUZ4-1   O14964-1,2,0,0
Q9BUZ4-1   O43559,2,0,0
Q9BUZ4-1   O60341-1,2,0,0
Q9BUZ4-1   O76013-2,2,0,0
Q9BUZ4-1   P09067,2,0,0
Q9BUZ4-1   P11441,2,0,0
Q9BUZ4-1   P14373-1,2,0,0
Q9BUZ4-1   P14598,2,0,0
Q9BUZ4-1   P14678-2,2,0,0
Q9BUZ4-1   P17036-1,2,0,0
Q9BUZ4-1   P17980,2,0,0
